1ivp,7.52
1k6c,7.48
1k6p,7.36
1k6t,7.62
1k6v,6.92
2fle,7.85
2fmb,8.70
2hah,8.00
2xye,8.34
2xyf,8.44
3a2o,9.08
3ekp,8.89
3ekt,10.59
3ekv,9.41
3ekw,7.96
3ekx,9.41
3el1,9.64
3el4,7.17
3el5,7.72
3el9,8.40
3gi4,10.80
3gi5,11.22
3gi6,11.22
3kdb,9.85
3kdc,9.28
3kdd,8.46
3lzs,10.96
3lzu,10.06
3lzv,10.59
3mxd,8.83
3mxe,10.01
3nu3,9.82
3nu4,8.82
3nu5,8.35
3nu6,9.30
3nu9,9.05
3nuj,9.39
3nuo,9.80
3ok9,11.23
3pwm,9.10
3qaa,11.54
3r0y,4.84
3s43,8.60
3s45,8.49
3s54,9.64
3s56,9.62
3st5,11.30
3t3c,10.23
3th9,7.70
3tkw,5.27
3u7s,8.43
3vf5,9.34
3vf7,9.10
3vfa,9.19
3vfb,9.04
4dfg,11.74
5upj,7.12
6upj,6.32
