1avn,3.90
1bcd,8.70
1bn1,9.34
1bn3,9.89
1bn4,9.31
1bnn,10.00
1bnq,9.49
1bnt,9.80
1bnu,9.70
1bnv,8.77
1bnw,9.08
1cnw,7.72
1cnx,7.37
1cny,7.85
1g1d,9.44
1g45,8.64
1g46,8.80
1g48,8.41
1g4j,8.70
1g4o,8.25
1g52,9.54
1g53,9.04
1g54,8.82
1i9l,8.48
1i9m,8.48
1i9n,8.66
1i9o,8.42
1i9p,8.41
1i9q,8.41
1if7,10.52
1if8,9.64
1okl,6.03
1ttm,7.35
1xpz,7.08
1xq0,6.34
1yda,6.55
1ydb,8.24
1ydd,7.07
1ze8,7.68
2ez7,4.36
2h15,5.67
2h4n,8.70
2nmx,5.57
2nn1,5.82
2nn7,6.52
2nng,5.36
2nno,6.40
2nns,6.05
2nnv,7.52
2osf,3.83
2osm,6.20
2pou,7.42
2pov,7.12
2pow,7.20
2q1q,8.15
2qo8,8.47
2qoa,7.28
2weg,6.50
2weh,5.95
2wej,6.08
2weo,6.93
3b4f,8.14
3bl0,6.92
3bl1,5.60
3caj,8.10
3czv,7.80
3d8w,8.15
3d9z,8.70
3daz,7.93
3dbu,8.06
3dc3,8.31
3dcc,8.96
3dcs,7.94
3dcw,9.00
3dd0,9.00
3dd8,7.85
3eft,7.92
3f8e,7.23
3ffp,7.14
3hkn,5.35
3hkq,5.34
3hkt,5.39
3hku,8.30
3ibi,8.59
3ibl,7.84
3ibn,7.61
3ibu,9.15
3k2f,7.20
