pbindaff,Hydrophobic,Vdw,HBond,Ent,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,PDB
2.0000,-0.8924,-0.9144,-0.0041,0.2520,48.0211,434.9000,1.0023,17.1603,1.0415,0.1333,931.0000,261.0000,244.0000,14.0000,213.0000,59.0000,52.0000,4.0000,135.0000,38.0000,31.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2r58
2.0700,-1.3808,-1.9616,-0.0091,0.0420,89.1200,1011.2182,4.0398,20.1253,1.0738,0.4000,2176.0000,580.0000,560.0000,0.0000,470.0000,124.0000,129.0000,0.0000,438.0000,114.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3ao4
2.1800,-1.2847,-3.0183,0.0000,0.1260,112.6639,1645.4806,3.3514,11.5229,3.5782,0.1667,3365.0000,1035.0000,1087.0000,11.0000,616.0000,191.0000,198.0000,0.0000,1003.0000,310.0000,326.0000,7.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0000,63.0000,72.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3l7d
2.2200,-1.0950,-1.4214,0.0000,0.0000,64.2255,797.1244,3.2436,12.9560,5.4883,0.3333,1429.0000,329.0000,312.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1176.0000,271.0000,246.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2aac
2.2600,-0.3989,-0.2161,0.0000,0.0840,53.7313,482.9260,11.3842,0.0000,3.7717,0.3333,334.0000,118.0000,129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,866.0000,294.0000,337.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.0000,62.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ew8
2.3000,-1.1002,-1.5435,0.0000,0.2100,53.1292,908.2697,3.2866,10.2322,5.2263,0.1667,1658.0000,498.0000,621.0000,37.0000,0.0000,0.0000,0.0000,0.0000,1039.0000,319.0000,366.0000,25.0000,172.0000,46.0000,60.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3dyo
2.3000,-1.1043,-1.3726,0.0000,0.2520,81.6263,776.4474,5.2227,0.0000,6.6224,0.1538,1115.0000,314.0000,295.0000,18.0000,487.0000,141.0000,134.0000,8.0000,926.0000,234.0000,227.0000,18.0000,0.0000,0.0000,0.0000,0.0000,143.0000,36.0000,34.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4g0y
2.3700,-1.5776,-1.4097,0.0000,0.0420,78.8576,885.3733,7.3938,0.0000,7.8450,0.2500,1293.0000,404.0000,439.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1278.0000,395.0000,431.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3t0d
2.4000,0.0198,-1.3690,0.0000,0.2520,38.4538,874.5959,1.5193,2.1972,2.1228,0.1667,1228.0000,361.0000,296.0000,28.0000,311.0000,85.0000,75.0000,8.0000,1031.0000,335.0000,278.0000,22.0000,0.0000,0.0000,0.0000,0.0000,69.0000,29.0000,21.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3dxg
2.4600,-1.4221,-2.2089,0.0000,0.0840,88.1172,1237.8636,3.8209,6.4062,6.2007,0.2222,2052.0000,641.0000,700.0000,11.0000,418.0000,132.0000,137.0000,0.0000,1236.0000,391.0000,405.0000,8.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.0000,67.0000,73.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3l79
2.5100,-1.1961,-0.8007,0.0000,0.1260,70.6193,846.6058,5.2349,12.9717,4.3992,0.2500,1619.0000,526.0000,622.0000,16.0000,151.0000,47.0000,61.0000,2.0000,502.0000,158.0000,191.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.0000,80.0000,100.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3g30
2.5200,-1.0603,-1.3859,0.0000,0.2520,74.7864,723.9113,5.4617,5.7075,6.7954,0.1538,1012.0000,284.0000,261.0000,16.0000,277.0000,83.0000,82.0000,5.0000,1046.0000,269.0000,258.0000,22.0000,0.0000,0.0000,0.0000,0.0000,143.0000,36.0000,34.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4g0q
2.5900,-1.2665,-1.7584,0.0000,0.0840,85.3446,1000.4905,3.5852,23.6237,4.4927,0.2857,1943.0000,622.0000,661.0000,0.0000,172.0000,54.0000,56.0000,0.0000,774.0000,229.0000,248.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3gvb
2.6600,-2.1774,-2.7410,-0.0061,0.5040,124.0071,1708.3837,7.8662,0.0000,7.8564,0.1000,1985.0000,538.0000,595.0000,7.0000,905.0000,239.0000,270.0000,3.0000,2037.0000,569.0000,636.0000,9.0000,0.0000,0.0000,0.0000,0.0000,496.0000,140.0000,153.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3a1e
2.7000,-0.4818,-0.6364,-0.0100,0.0840,20.0538,477.6499,1.2226,17.1184,2.0000,0.2500,1402.0000,379.0000,398.0000,0.0000,185.0000,52.0000,52.0000,0.0000,162.0000,38.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3bra
2.7500,-1.2567,-1.0016,0.0000,0.0420,44.1735,464.1836,2.3235,5.4823,3.7713,0.5000,506.0000,130.0000,140.0000,10.0000,0.0000,0.0000,0.0000,0.0000,731.0000,190.0000,218.0000,16.0000,246.0000,62.0000,75.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1rql
2.8100,-0.1237,-1.6089,-0.0001,0.2520,54.5131,963.6530,2.7301,2.8261,3.2159,0.1538,1285.0000,359.0000,322.0000,42.0000,474.0000,125.0000,124.0000,15.0000,959.0000,297.0000,267.0000,26.0000,0.0000,0.0000,0.0000,0.0000,81.0000,29.0000,27.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3djx
2.8400,-1.8246,-2.0054,0.0000,0.0420,86.1696,1224.1481,2.8481,36.2973,3.7203,0.3333,2733.0000,763.0000,787.0000,29.0000,0.0000,0.0000,0.0000,0.0000,617.0000,179.0000,185.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3zt2
2.8900,-0.9945,-1.1587,0.0000,0.2520,58.1169,727.0511,3.1891,0.0000,5.6486,0.1818,628.0000,169.0000,183.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1373.0000,382.0000,399.0000,6.0000,0.0000,0.0000,0.0000,0.0000,179.0000,50.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1iih
2.9200,-1.2683,-1.0563,0.0000,0.2100,76.1862,897.1276,6.2081,1.8753,8.6484,0.1538,1181.0000,365.0000,378.0000,28.0000,0.0000,0.0000,0.0000,0.0000,1378.0000,425.0000,433.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2fw6
2.9400,-0.7006,-0.9997,0.0000,0.0840,45.7588,511.5577,2.2059,0.0000,4.1910,0.2000,800.0000,296.0000,275.0000,3.0000,86.0000,32.0000,33.0000,0.0000,635.0000,226.0000,208.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2vmc
2.9600,-1.2565,-1.5883,-0.0000,0.0840,59.2175,783.5180,1.1461,15.2651,0.7549,0.5000,1635.0000,495.0000,473.0000,11.0000,195.0000,57.0000,54.0000,2.0000,167.0000,50.0000,46.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3imc
3.0000,-1.9604,-0.5991,0.0000,0.2100,82.7170,1023.5984,14.1028,0.7759,10.0302,0.1333,1360.0000,423.0000,424.0000,11.0000,0.0000,0.0000,0.0000,0.0000,1590.0000,487.0000,489.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ecq
3.0000,-0.5724,-0.9987,0.0000,0.0000,46.3693,696.1927,3.1265,18.5653,0.7430,0.5000,1943.0000,469.0000,444.0000,15.0000,0.0000,0.0000,0.0000,0.0000,625.0000,168.0000,148.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3ime
3.0300,-1.0672,-1.2576,0.0000,0.1260,58.9201,580.1733,2.6480,0.0000,5.3810,0.2000,825.0000,176.0000,227.0000,0.0000,0.0000,0.0000,0.0000,0.0000,738.0000,159.0000,210.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ws5
3.0500,-1.4165,-1.4124,0.0000,0.3360,74.6457,1068.8201,6.8886,2.4264,10.4068,0.0833,2111.0000,454.0000,554.0000,16.0000,184.0000,37.0000,43.0000,2.0000,1564.0000,356.0000,437.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1f74
3.0800,-1.3929,-0.9585,-0.0075,0.0420,72.0896,588.0813,4.6262,20.7406,6.5018,0.4000,1271.0000,291.0000,328.0000,13.0000,255.0000,59.0000,55.0000,3.0000,497.0000,119.0000,127.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1y1z
3.1000,-1.3385,-1.2474,0.0000,0.2100,47.0227,679.6662,0.7078,44.5098,0.0000,0.2500,675.0000,122.0000,151.0000,1.0000,0.0000,0.0000,0.0000,0.0000,226.0000,41.0000,47.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1124.0000,201.0000,256.0000,3.0000,193.0000,35.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3f78
3.1600,-1.6404,-1.7272,-0.0007,0.0840,78.0583,907.4813,3.8389,28.2853,4.8267,0.2500,2068.0000,518.0000,610.0000,30.0000,435.0000,104.0000,119.0000,6.0000,208.0000,49.0000,57.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2ymd
3.1900,-0.3790,-1.5516,0.0000,0.4200,46.2522,957.5676,2.1520,2.1015,3.2644,0.1250,1230.0000,356.0000,298.0000,28.0000,312.0000,86.0000,77.0000,8.0000,1239.0000,411.0000,337.0000,27.0000,0.0000,0.0000,0.0000,0.0000,142.0000,55.0000,42.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3dxh
3.2200,-0.5115,-0.2221,0.0000,0.0420,32.6198,303.2842,5.8153,0.0000,0.5953,0.4000,167.0000,59.0000,67.0000,0.0000,0.0000,0.0000,0.0000,0.0000,437.0000,153.0000,181.0000,0.0000,179.0000,60.0000,68.0000,0.0000,144.0000,52.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ew9
3.2200,-1.0952,-1.5393,0.0000,0.0000,81.4169,722.7021,2.4111,5.7962,1.3998,1.0000,1193.0000,353.0000,451.0000,2.0000,721.0000,214.0000,263.0000,1.0000,307.0000,89.0000,113.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.0000,55.0000,71.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2uy3
3.2500,-3.0175,-3.1662,-0.0000,0.4200,143.4257,1677.9194,5.5217,0.0000,10.0401,0.1176,1977.0000,544.0000,521.0000,22.0000,958.0000,253.0000,250.0000,14.0000,1682.0000,518.0000,475.0000,8.0000,0.0000,0.0000,0.0000,0.0000,306.0000,100.0000,89.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3ta1
3.2800,-1.0301,-1.6655,-0.0000,0.2520,100.2966,1171.2046,10.0878,7.0608,8.8078,0.1429,2239.0000,604.0000,680.0000,6.0000,532.0000,141.0000,154.0000,2.0000,1212.0000,309.0000,351.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,38.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3d52
