pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
9.0000,5852.0000,1373.0000,2186.0000,0.0000,1282.0000,287.0000,463.0000,0.0000,1261.0000,272.0000,467.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.4946,2503.7654,4.0117,73.3459,4.5507,51.3061,443.5311,0.8393,7.6922,1.6223,0.0426,1gvu
10.0000,4630.0000,1199.0000,1764.0000,0.0000,612.0000,146.0000,235.0000,0.0000,1384.0000,342.0000,494.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,46.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.2371,2071.3833,4.0206,72.3443,6.0493,24.7944,188.6274,0.4584,6.4929,0.0000,0.0909,1bxo
6.9600,4725.0000,1119.0000,1731.0000,1.0000,817.0000,189.0000,299.0000,0.0000,996.0000,220.0000,371.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.0000,22.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.6411,1980.0054,2.1026,72.6711,4.8278,47.8262,337.4415,1.3709,10.4376,1.1274,0.0500,1gvw
7.2200,6020.0000,1442.0000,2250.0000,0.0000,1321.0000,311.0000,495.0000,0.0000,1389.0000,312.0000,524.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,165.6073,2628.7854,3.9803,84.2910,9.9260,75.5098,525.6876,2.1474,8.6166,3.3503,0.0328,1gvx
10.3900,5639.0000,1575.0000,1687.0000,5.0000,550.0000,157.0000,166.0000,0.0000,947.0000,264.0000,272.0000,0.0000,173.0000,46.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.9134,2258.5667,3.4620,88.2951,3.9648,24.2231,269.2961,0.7013,8.7361,0.1407,0.0909,1kzk
7.2500,3330.0000,861.0000,1027.0000,32.0000,1111.0000,291.0000,347.0000,11.0000,899.0000,223.0000,268.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1691,1535.8772,4.9962,20.1847,11.9635,12.9906,92.9673,0.5193,0.0000,0.3528,0.0645,1jet
6.8200,3645.0000,943.0000,1101.0000,38.0000,1063.0000,282.0000,334.0000,11.0000,1305.0000,336.0000,381.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.2272,1785.6517,4.4988,24.1295,11.8837,13.8112,124.5394,0.0604,0.0000,0.0000,0.0541,1jeu
8.7700,1150.0000,257.0000,307.0000,5.0000,665.0000,148.0000,175.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9419,591.1871,2.4745,14.0917,3.3294,2.2957,1.2448,0.0934,0.0000,0.4267,0.2857,1qft
6.8900,5124.0000,1343.0000,1571.0000,51.0000,1352.0000,354.0000,416.0000,15.0000,885.0000,235.0000,272.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.5835,2215.3965,7.6031,36.5679,9.5523,16.9282,167.2011,0.1129,0.3671,0.0000,0.0571,1jev
8.5200,5784.0000,1341.0000,1351.0000,176.0000,0.0000,0.0000,0.0000,0.0000,653.0000,151.0000,161.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.8005,1981.9746,4.8937,138.7971,2.0518,2.9698,70.1929,0.6105,7.6749,0.0000,0.2500,1fcy
9.3700,3069.0000,848.0000,813.0000,18.0000,730.0000,197.0000,188.0000,5.0000,1333.0000,384.0000,351.0000,10.0000,0.0000,0.0000,0.0000,0.0000,130.0000,38.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.9705,1636.1508,3.8604,33.2591,8.1023,13.5956,103.4916,0.9835,0.0000,0.9771,0.1053,1flm
4.0700,1114.0000,314.0000,364.0000,8.0000,0.0000,0.0000,0.0000,0.0000,1095.0000,305.0000,346.0000,8.0000,0.0000,0.0000,0.0000,0.0000,232.0000,68.0000,78.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5492,723.0590,1.7946,6.2023,4.1262,4.7565,10.3791,0.1880,0.0000,0.0000,0.2000,1hyo
4.9200,1888.0000,587.0000,581.0000,26.0000,239.0000,72.0000,66.0000,4.0000,1169.0000,366.0000,350.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.7481,1123.0502,3.0155,10.9925,6.5332,11.6994,144.9847,0.5591,0.0000,0.3208,0.0909,1jr0
5.3200,1202.0000,332.0000,397.0000,3.0000,841.0000,238.0000,267.0000,3.0000,1784.0000,475.0000,598.0000,1.0000,0.0000,0.0000,0.0000,0.0000,464.0000,122.0000,158.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.8227,1599.3325,4.2406,0.0000,9.7035,17.2089,144.8162,0.7176,0.0000,0.4516,0.0952,5p21
2.4800,1138.0000,277.0000,271.0000,14.0000,0.0000,0.0000,0.0000,0.0000,259.0000,67.0000,64.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.1071,418.1518,0.1204,43.1293,0.0000,0.3811,2.4350,0.0000,0.0000,0.0000,0.5000,1gyx
3.6400,1477.0000,369.0000,348.0000,18.0000,0.0000,0.0000,0.0000,0.0000,410.0000,105.0000,103.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.0000,40.0000,38.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.7533,605.0572,1.3880,54.3691,1.4356,4.3440,16.6003,0.9228,0.6110,0.0000,0.2857,1gyy
6.0000,1297.0000,376.0000,499.0000,48.0000,379.0000,105.0000,125.0000,11.0000,0.0000,0.0000,0.0000,0.0000,183.0000,48.0000,66.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2553,697.5211,1.3107,7.4924,3.3862,0.3648,8.5367,0.0000,0.0000,0.0000,0.4000,1c5s
