pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,PDB
2.0000,48.0211,434.9000,1.0023,17.1603,1.0415,0.1333,931.0000,261.0000,244.0000,14.0000,213.0000,59.0000,52.0000,4.0000,135.0000,38.0000,31.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2r58
2.0700,89.1200,1011.2182,4.0398,20.1253,1.0738,0.4000,2176.0000,580.0000,560.0000,0.0000,470.0000,124.0000,129.0000,0.0000,438.0000,114.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3ao4
2.1800,112.6639,1645.4806,3.3514,11.5229,3.5782,0.1667,3365.0000,1035.0000,1087.0000,11.0000,616.0000,191.0000,198.0000,0.0000,1003.0000,310.0000,326.0000,7.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0000,63.0000,72.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3l7d
2.2200,64.2255,797.1244,3.2436,12.9560,5.4883,0.3333,1429.0000,329.0000,312.0000,9.0000,0.0000,0.0000,0.0000,0.0000,1176.0000,271.0000,246.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2aac
2.2600,53.7313,482.9260,11.3842,0.0000,3.7717,0.3333,334.0000,118.0000,129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,866.0000,294.0000,337.0000,0.0000,0.0000,0.0000,0.0000,0.0000,196.0000,62.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1ew8
2.3000,53.1292,908.2697,3.2866,10.2322,5.2263,0.1667,1658.0000,498.0000,621.0000,37.0000,0.0000,0.0000,0.0000,0.0000,1039.0000,319.0000,366.0000,25.0000,172.0000,46.0000,60.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3dyo
2.3000,81.6263,776.4474,5.2227,0.0000,6.6224,0.1538,1115.0000,314.0000,295.0000,18.0000,487.0000,141.0000,134.0000,8.0000,926.0000,234.0000,227.0000,18.0000,0.0000,0.0000,0.0000,0.0000,143.0000,36.0000,34.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4g0y
2.3700,78.8576,885.3733,7.3938,0.0000,7.8450,0.2500,1293.0000,404.0000,439.0000,32.0000,0.0000,0.0000,0.0000,0.0000,1278.0000,395.0000,431.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3t0d
2.4000,38.4538,874.5959,1.5193,2.1972,2.1228,0.1667,1228.0000,361.0000,296.0000,28.0000,311.0000,85.0000,75.0000,8.0000,1031.0000,335.0000,278.0000,22.0000,0.0000,0.0000,0.0000,0.0000,69.0000,29.0000,21.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3dxg
