pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,PDB
0.49,35.9239,499.2256,1.6108,21.0663,1.0000,0.5000,1254.0000,396.0000,339.0000,26.0000,166.0000,52.0000,42.0000,3.0000,172.0000,52.0000,49.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1w8l
0.82,51.1692,632.2584,5.3088,7.1610,3.2279,0.1667,1111.0000,276.0000,313.0000,5.0000,230.0000,56.0000,69.0000,1.0000,436.0000,112.0000,128.0000,2.0000,231.0000,52.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1wkm
1.01,45.4109,565.8831,2.7808,1.0000,4.6949,0.2222,736.0000,202.0000,233.0000,21.0000,570.0000,153.0000,178.0000,16.0000,162.0000,43.0000,56.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2a31
1.28,26.2692,428.5943,0.1514,0.0000,0.3894,0.2000,871.0000,319.0000,277.0000,5.0000,0.0000,0.0000,0.0000,0.0000,892.0000,310.0000,278.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1f9g
1.30,26.2395,566.8311,7.0084,0.9834,0.0000,0.1818,1013.0000,261.0000,323.0000,15.0000,417.0000,105.0000,122.0000,6.0000,597.0000,154.0000,190.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1b74
1.36,27.3913,345.0158,2.2542,1.0000,1.6123,0.4000,626.0000,152.0000,174.0000,0.0000,194.0000,50.0000,57.0000,0.0000,412.0000,102.0000,116.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1qpb
1.49,50.8561,657.0640,2.5786,5.1364,2.0000,0.2222,1545.0000,435.0000,520.0000,41.0000,183.0000,49.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1tnk
1.60,47.7414,547.9244,1.2978,10.7937,1.6599,0.2222,1193.0000,374.0000,326.0000,20.0000,124.0000,40.0000,35.0000,1.0000,479.0000,149.0000,132.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1w8m
1.66,26.7978,362.1683,4.0042,0.0000,7.6336,0.2857,551.0000,144.0000,189.0000,0.0000,0.0000,0.0000,0.0000,0.0000,515.0000,135.0000,179.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1rdj
