pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
0.4900,1254.0000,396.0000,339.0000,26.0000,166.0000,52.0000,42.0000,3.0000,172.0000,52.0000,49.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.9240,499.2257,1.6108,21.0663,1.0000,1.0000,1w8l
1.2800,871.0000,319.0000,277.0000,5.0000,0.0000,0.0000,0.0000,0.0000,892.0000,310.0000,278.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.2692,428.5943,0.1514,0.0000,0.3894,0.2000,1f9g
1.3000,885.0000,228.0000,268.0000,15.0000,377.0000,93.0000,107.0000,6.0000,522.0000,135.0000,158.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.2201,513.8458,6.2368,0.9834,0.0000,0.1818,1b74
1.3600,626.0000,152.0000,174.0000,0.0000,194.0000,50.0000,57.0000,0.0000,412.0000,102.0000,116.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3913,345.0157,2.2542,1.0000,1.6123,0.5000,1qpb
1.4900,1545.0000,435.0000,520.0000,41.0000,183.0000,49.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8561,657.0640,2.5786,5.1364,2.0000,0.2222,1tnk
1.6000,1193.0000,374.0000,326.0000,20.0000,124.0000,40.0000,35.0000,1.0000,479.0000,149.0000,132.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.7414,547.9244,1.2978,10.7937,1.6599,0.2500,1w8m
1.6600,551.0000,144.0000,189.0000,0.0000,0.0000,0.0000,0.0000,0.0000,515.0000,135.0000,179.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7978,362.1683,4.0042,0.0000,7.6336,0.3333,1rdj
1.8200,1929.0000,584.0000,619.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1778.0000,544.0000,572.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.6229,1049.4810,5.9921,0.0000,9.9913,0.1000,1af6
1.8200,661.0000,199.0000,183.0000,10.0000,0.0000,0.0000,0.0000,0.0000,986.0000,297.0000,274.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.1972,588.8718,6.3426,0.0000,7.8162,0.2000,1d5r
