1a1e,6.00
1a4k,8.00
1a4r,6.66
1a4w,5.92
1a8i,5.52
1a94,7.85
1a99,5.70
1a9m,6.92
1aaq,8.40
1add,6.74
1ado,6.00
1afk,6.62
1afl,6.28
1ai4,2.50
1ai7,4.09
1aid,4.82
1aj7,3.87
1ajn,2.63
1ajv,7.72
1ajx,7.91
1alw,6.52
1amk,4.30
1amw,4.54
1apv,9.00
1atl,6.28
1ax0,3.13
1axz,3.20
1b05,7.12
1b0h,6.70
1b1h,7.03
1b2h,4.54
1b32,7.10
1b38,6.60
1b3f,6.89
1b3g,6.70
1b3h,6.21
1b3l,5.89
1b40,7.28
1b46,5.28
1b4h,5.46
1b4z,5.23
1b51,7.37
1b52,7.12
1b55,7.40
1b58,6.59
1b5h,6.01
1b5i,7.05
1b5j,7.43
1b6h,7.82
1b6j,7.92
1b6k,8.74
1b6l,8.30
1b6m,8.40
1b8n,10.52
1b8y,7.85
1bai,7.70
1bcd,8.70
1bcj,3.70
1bdq,6.34
1bgq,8.57
1bhf,4.38
1bhx,6.84
1bju,4.80
1bjv,5.54
1bm7,7.52
1bn1,9.34
1bn3,9.89
1bn4,9.31
1bnn,10.00
1bnq,9.49
1bnt,9.80
1bnu,9.70
1bnv,8.77
1bnw,9.08
1bp0,5.40
1bq4,5.22
1br6,3.22
1bv7,9.30
1bv9,9.96
1bwa,8.60
1bwb,8.42
1bxr,3.40
1byk,5.00
1bzc,4.92
1bzj,4.66
1bzy,8.34
1c1r,7.63
1c1u,8.25
1c2t,6.59
1c3e,6.59
1c3x,3.68
1c4u,10.37
1c5c,6.96
1c5n,4.70
1c5o,3.49
1c5p,4.68
1c5q,6.36
1c5s,6.00
1c5t,4.10
1c5x,6.68
1c5y,4.20
1c5z,4.01
1c70,10.30
1c83,4.85
1c84,5.00
1c86,4.70
1c87,4.20
1cbx,6.35
1ceb,6.00
1cet,2.89
1cgl,6.87
1ch8,7.00
1ciz,7.44
1cnw,7.72
1cnx,7.37
1cny,7.85
1cps,6.66
1ct8,6.52
1ctt,4.52
1ctu,11.92
1d2e,6.00
1d3d,9.09
1d3p,7.39
1d4h,10.00
1d4i,8.85
1d4j,8.36
1d4k,9.22
1d4l,8.77
1d4p,6.30
1d4y,11.10
1d6v,6.17
1d6w,5.96
1d7i,3.60
1d9i,9.11
1dar,4.96
1db1,9.26
1dfo,6.70
1dhj,6.55
1dif,10.66
1dl7,6.49
1dmp,9.55
1dqn,8.00
1dqx,11.05
1drj,7.40
1drk,6.82
1drv,6.54
1dud,4.82
1duv,11.80
1dy4,4.36
1dzk,6.10
1e1x,5.89
1e2k,4.94
1e2l,4.29
1e3v,4.34
1e4h,8.41
1e5j,4.00
1e6q,3.15
1e6s,3.22
1eb2,6.01
1ebg,10.82
1ebw,9.05
1eby,9.70
1ebz,9.40
1ec0,8.49
1ec1,8.92
1ec2,10.00
1ec3,9.04
1ec9,3.10
1ecq,3.00
1ecv,4.85
1efy,8.22
1egh,5.70
1eix,11.06
1ejn,5.62
1elc,6.66
1eld,6.70
1ele,6.85
1elr,4.96
1enu,5.08
1eoc,6.05
1epo,7.96
1erb,8.10
1ew8,2.26
1ew9,3.22
1ex8,6.33
1ez9,5.10
1ezq,9.05
1f0r,7.66
1f0s,7.74
1f0t,6.00
1f0u,7.16
1f3e,6.70
1f4x,5.59
1f57,5.64
1f5l,5.28
1f73,2.39
1f74,3.05
1f8b,5.40
1f8c,7.40
1f8d,3.40
1f8e,4.82
1fao,7.37
1fch,7.15
1fcy,8.52
1fhd,6.82
1fiv,6.59
1fjs,9.96
1fkf,9.40
1fkg,8.00
1fkh,8.15
1fkw,5.05
1fl3,6.80
1fm9,9.00
1fo0,5.59
1fpc,7.00
1fq5,8.40
1fv0,5.93
1fzm,7.70
1fzo,7.89
1fzq,7.62
1g1d,9.44
1g2k,7.96
1g2l,7.24
1g2o,10.55
1g30,6.85
1g32,6.11
1g35,8.14
1g36,7.17
1g3b,5.74
1g3c,5.80
1g3d,5.55
1g3e,5.38
1g45,8.64
1g46,8.80
1g48,8.41
1g4j,8.70
1g4o,8.25
1g52,9.54
1g53,9.04
1g54,8.82
1g7g,6.60
1g7v,6.40
1g85,5.48
1g98,5.70
1g9r,5.70
1gaf,8.00
1gai,8.00
1gar,10.00
1gcz,5.13
1ghv,4.35
1ghw,4.20
1ghy,8.10
1ghz,4.80
1gi1,5.47
1gi4,7.19
1gi7,4.51
1gj6,7.00
1gj7,7.89
1gj8,6.96
1gja,5.42
1gjc,6.35
1gjd,5.22
1gnm,6.25
1gnn,5.68
1gno,7.70
1gpn,6.48
1grp,3.72
1gu1,4.52
1gvw,6.96
1gvx,7.22
1gwv,2.57
1gyx,2.48
1gyy,3.64
1gz3,3.70
1gz4,3.70
1gz9,3.51
1gzc,3.49
1h0a,5.44
1h1d,8.22
1h1p,4.92
1h1s,8.22
1h22,9.10
1h2t,7.89
1h46,3.57
1h4w,4.66
1h5v,3.93
1h6h,5.30
1hbv,6.37
1hdq,5.82
1hee,5.34
1hi3,4.19
1hi5,4.04
1hih,8.05
1hii,7.28
1hlk,5.00
1hmr,6.55
1hms,6.37
1hmt,5.79
1hn4,3.82
1hnn,6.24
1hos,8.55
1hp5,6.55
1hpo,9.22
1hps,9.22
1hpv,9.22
1hpx,11.26
1hsh,9.42
1hsl,7.19
1hvh,7.96
1hvi,10.92
1hvj,11.40
1hvk,10.96
1hvl,9.95
1hvr,9.51
1hvs,10.30
1hwr,8.33
1hxb,9.92
1hxw,10.82
1hyo,4.07
1i00,6.34
1i1e,5.03
1i5r,8.52
1i7z,6.40
1i80,6.41
1i8i,7.66
1i9l,8.48
1i9m,8.48
1i9n,8.66
1i9o,8.42
1i9p,8.41
1i9q,8.41
1icj,2.22
1if8,9.64
1igb,6.40
1ii5,6.62
1iih,2.89
1iiq,7.48
1ik4,7.41
1ikt,3.40
1ivp,7.52
1iy7,6.19
1izh,7.70
1izi,6.59
1j01,6.47
1j14,4.49
1j36,7.74
1j4r,7.72
1jak,5.57
1jao,5.92
1jcx,5.15
1jet,7.25
1jeu,6.82
1jev,6.89
1jfh,2.05
1jgl,8.70
1jlr,3.33
1jmf,5.77
1jmg,6.07
1jmi,6.06
1jn4,4.95
1jqy,4.92
1jsv,5.70
1jzs,6.60
1k1i,6.58
1k1j,7.55
1k1l,6.90
1k1m,7.40
1k1n,6.82
1k1y,3.22
1k21,8.38
1k22,8.40
1k27,9.00
1k4h,5.11
1k6c,7.48
1k6p,7.36
1k6t,7.62
1k6v,6.92
1kav,5.82
1kc7,5.52
1kdk,9.05
1kjr,6.06
1kmy,5.10
1koj,6.70
1kpm,5.80
1ksn,9.40
1kug,3.80
1kui,3.77
1kuk,3.91
1kyv,5.92
1kzk,10.39
1kzn,8.92
1l6m,8.10
1l83,3.40
1laf,7.85
1lag,6.30
1lah,7.52
1lan,7.22
1lbf,7.85
1lcp,6.64
1lee,7.74
1lf2,7.52
1lgt,6.10
1lgw,4.00
1li2,4.04
1li3,4.25
1li6,3.80
1lke,7.52
1lkk,6.85
1lkl,5.81
1lnm,8.70
1lor,11.06
1lpg,7.09
1lpk,7.55
1lpz,7.60
1lrh,6.82
1lst,7.85
1lyb,11.42
1lyx,4.54
1lzq,8.39
1m0b,8.82
1m0o,2.31
1m1b,4.66
1m2p,6.11
1m2r,6.46
1m2x,4.15
1m48,5.09
1m4h,9.52
1m5w,4.27
1m7d,6.23
1m7i,5.40
1m7y,10.96
1m83,3.40
1mai,6.68
1mes,7.70
1met,9.40
1mfa,5.04
1mfd,5.31
1mfi,5.59
1mh5,9.21
1mjj,8.74
1mmq,7.52
1mmr,5.40
1moq,3.46
1mq5,9.00
1mrn,4.52
1mrs,3.96
1mrw,9.70
1mrx,7.26
1msm,10.48
1msn,9.09
1mtr,8.40
1mu6,8.38
1mu8,9.00
1mue,8.64
1n0s,7.45
1n1m,5.70
1n3i,8.89
1n46,10.52
1n4h,6.55
1n4k,10.05
1n51,4.85
1n5r,5.66
1n7m,5.71
1n8v,6.03
1nc3,5.00
1ndv,5.92
1nf8,7.82
1nfu,7.74
1nfw,8.96
1nfx,8.52
1nh0,9.74
1njc,5.55
1njd,5.57
1njs,7.82
1nki,6.70
1nl9,5.96
1nli,3.59
1nm6,10.05
1no6,4.41
1nq7,6.80
1nt1,8.89
1nu3,4.00
1nvr,8.11
1nvs,7.82
1nw4,9.07
1nw5,5.21
1nw7,5.09
1nz7,7.12
1o0f,5.30
1o0n,4.09
1o1s,7.31
1o2h,7.17
1o2j,6.92
1o2n,6.09
1o2o,6.36
1o2q,7.68
1o2r,5.21
1o2s,5.47
1o2w,5.85
1o2z,6.11
1o30,6.77
1o33,5.74
1o35,5.00
1o36,5.96
1o38,6.82
1o3d,7.13
1o3i,7.30
1o3j,6.77
1o3l,6.54
1o5a,6.42
1o5c,5.22
1o5e,5.74
1o5g,4.96
1o5r,8.12
1o7o,4.49
1o86,9.57
1oar,7.40
1oau,7.70
1oba,2.44
1obx,5.72
1ocq,5.19
1od8,5.10
1odi,4.21
1odj,4.10
1oe8,5.52
1ofz,4.62
1ogd,3.03
1ogg,5.19
1ogx,6.09
1ogz,5.85
1ohr,8.70
1oif,7.72
1okl,6.03
1oko,4.54
