2iw4,9.30
2wbg,4.45
2wc3,6.08
2wc4,5.29
2yay,6.10
2yaz,5.14
2yb0,3.85
2xg9,4.15
2xib,7.26
2xii,7.20
2xye,8.34
2xyf,8.44
2y8c,6.40
2yfe,6.63
2yi0,8.12
2yi7,8.32
2yim,3.92
2yiv,2.78
2ymd,3.16
2yme,7.66
3alt,2.92
3dhv,2.96
3ebo,4.72
3ebp,5.91
3ekp,8.89
3ekt,10.59
3ekv,9.41
3ekw,7.96
3ekx,9.41
3el1,9.64
3el4,7.17
3el5,7.72
3el9,8.40
3ng4,5.43
3nw3,6.49
3nyd,3.48
3o4k,7.62
3o75,6.68
3oil,5.68
3oim,6.74
3oku,6.36
3okv,6.23
3ozg,9.19
3p17,4.48
3p3r,7.25
3p3s,7.59
3p3t,7.24
3p8n,9.28
3p8o,8.72
3pb7,5.74
3pb8,5.24
3pb9,6.58
3pbb,7.02
3pfp,6.44
3po1,4.02
3pwk,3.35
3q1x,5.33
3q5u,4.31
3q6w,7.57
3qbc,4.97
3qdd,8.77
3qfd,4.17
3qlm,6.37
3qqs,5.82
3vd4,4.82
3vd9,4.00
3vdb,2.52
4djy,8.27
4dko,6.52
4dkp,5.72
4dkq,6.60
4dkr,6.52
4dmw,4.94
4do4,7.29
4do5,5.83
3qt6,5.37
3qto,4.13
3qtv,4.65
3qw5,6.45
3qwc,4.26
3qx5,4.20
3r0y,4.84
3r6c,4.72
3r7o,8.36
3r88,4.82
3rbu,9.43
3re4,7.40
3rr4,4.55
3rt4,8.80
3rv8,4.92
3s43,8.60
3s45,8.49
3s54,9.64
3s56,9.62
3s5y,7.41
3s6t,7.35
3s8x,7.30
3s9t,6.82
3sap,7.59
3sax,6.57
3sbh,7.28
3sbi,7.92
3sfg,6.06
3sha,5.59
3shc,5.72
3si3,4.16
3si4,3.88
3spf,3.86
3su0,6.79
3su1,6.68
3su2,4.35
3su3,9.13
3su4,6.26
3su5,5.58
3su6,6.02
3sue,9.08
3suf,7.56
3sug,6.21
3sur,4.15
3sus,4.15
3sut,7.85
3suu,8.52
3suv,4.55
3suw,4.70
3sv2,4.19
